reference_id,species,common_name,sample,Sample name,Collection date,description,Isolation source,aligned_reads,total_reads,preprocessed_reads,SARS2_aligned_reads
AC_000022.2,Rattus norvegicus,brown rat,HXJC4-1-2,Env_0801,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,2,673341028,671144992,0
AC_000022.2,Rattus norvegicus,brown rat,HXJC4-1-3,Env_0802,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,15,775366150,773131732,0
AC_000022.2,Rattus norvegicus,brown rat,HXJMHL-1-2,Env_0768,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,341,665975626,663824708,0
AC_000022.2,Rattus norvegicus,brown rat,JXRJ-1-1,Env_0770,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,12,796407136,794058456,0
AC_000022.2,Rattus norvegicus,brown rat,Outside-5,Env_0759,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),315,675516290,673521978,0
AC_000022.2,Rattus norvegicus,brown rat,Q37,Env_0552,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,1,106545428,90854684,5
AC_000022.2,Rattus norvegicus,brown rat,Q61,Env_0576,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,1,213214887,206952411,1
AC_000022.2,Rattus norvegicus,brown rat,Q64,Env_0579,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,1,120407578,120404558,5
AC_000022.2,Rattus norvegicus,brown rat,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,110003167,87071974,6
AC_000022.2,Rattus norvegicus,brown rat,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,106780574,106777962,2
AC_000022.2,Rattus norvegicus,brown rat,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,149217177,145502956,2
AC_000022.2,Rattus norvegicus,brown rat,RLC-3,Env_0868,2020-02-22,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Warehouses related to west wine of HSM,0,122857376,122246164,28
AC_000022.2,Rattus norvegicus,brown rat,SJ-D,Env_0862,2020-02-22,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Warehouses related to west wine of HSM,0,154250318,153448468,6
AC_000022.2,Rattus norvegicus,brown rat,SJ-L3,Env_0865,2020-02-22,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Warehouses related to west wine of HSM,0,138132244,137479660,0
AC_000022.2,Rattus norvegicus,brown rat,W-8-25-D1,Env_0806,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,4,286664351,286139338,0
AC_000022.2,Rattus norvegicus,brown rat,W-8-25-D2,Env_0807,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,41,330943084,330304703,0
AC_000022.2,Rattus norvegicus,brown rat,W-8-25-L,Env_0808,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,1,288091423,287565064,0
AC_000022.2,Rattus norvegicus,brown rat,W-8-25-L2,Env_0809,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,311675257,311100451,0
AC_000022.2,Rattus norvegicus,brown rat,WS-1-1,Env_0742,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,393377494,349270056,0
AC_000022.2,Rattus norvegicus,brown rat,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,355281840,313573470,0
AC_000022.2,Rattus norvegicus,brown rat,WS-2-3,Env_0748,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,148433820,91875592,0
AC_000022.2,Rattus norvegicus,brown rat,WS-3-1,Env_0749,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),11,125608240,79724614,0
AC_000022.2,Rattus norvegicus,brown rat,WS-4-1,Env_0751,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),0,123131166,77922834,0
AC_000022.2,Rattus norvegicus,brown rat,WS-4-2,Env_0752,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),0,265570580,265085374,0
AC_000022.2,Rattus norvegicus,brown rat,WWS-1#,Env_0816,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),11,254996099,243737835,0
AC_000022.2,Rattus norvegicus,brown rat,WWS-1#-2,Env_0817,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),4,444626941,433314977,0
AC_000022.2,Rattus norvegicus,brown rat,WWS-1#-3,Env_0818,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),1,330614411,299064257,0
AC_000022.2,Rattus norvegicus,brown rat,WWS-2#-2,Env_0820,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),4,214494804,213429630,4
AC_000022.2,Rattus norvegicus,brown rat,WWS-2#-3,Env_0821,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),6,343405501,342759427,0
AC_000022.2,Rattus norvegicus,brown rat,YCHC2-1-2,Env_0798,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,0,868053694,865663976,0
AC_000022.2,Rattus norvegicus,brown rat,YCHC2-1-3,Env_0799,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,0,662632390,660779862,0
AC_000022.2,Rattus norvegicus,brown rat,w-6-29-33,Env_0828,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,367737968,366256989,0
AC_000022.2,Rattus norvegicus,brown rat,w-zong-1,Env_0829,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,433163214,431193910,0
AC_000022.2,Rattus norvegicus,brown rat,wws-1#-0,Env_0830,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),23,508197563,506059290,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,06-29-abv1,Env_0620,2020-01-23,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,38,1079014964,851766352,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,1-27-11,Env_0642,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,821800418,571936703,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,1-27-12,Env_0643,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,2038484394,2029664714,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,290477942,289352462,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,1-27-33,Env_0660,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,92724742,92465142,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,1-27-37,Env_0664,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,31618120,6,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,1-27-52,Env_0674,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,701188896,698284766,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,1-29-19,Env_0697,2020-01-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),0,1042784520,1038295720,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,1-29-23,Env_0701,2020-01-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM,0,1015046760,1010877214,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,1-29-4,Env_0682,2020-01-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),0,199019734,164237260,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,1-29-8,Env_0686,2020-01-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),0,359030832,357570380,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,10-31-In2,Env_0617,2020-01-23,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,704128496,567138296,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,10-31-abv2,Env_0619,2020-01-23,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,1360832396,1069146734,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,629-1-L1,Env_0875,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,252411094,252223628,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,629-11-L,Env_0885,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,2,283979922,283699402,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,629-13-L,Env_0887,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,151601488,151459636,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,629-3-C,Env_0877,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,250706932,250454674,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,629-5-L4,Env_0879,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,142757404,142601298,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,629-8-L7,Env_0882,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,323943238,323642686,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,629-L-1,Env_0889,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,149034948,148917124,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,7-26-BX,Env_0705,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,316029844,310272016,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,7-26-DH,Env_0712,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,621930196,614950812,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,7-26-PSN,Env_0708,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,4,448608558,440152876,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,7-26-PSW,Env_0707,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,455587556,447239750,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,8-25-BX,Env_0714,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,6,1072735252,1052816992,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,8-25-CK,Env_0716,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,38,1480498476,1453179148,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,8-25-D1,Env_0753,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,1,1095500008,1092251402,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,8-25-D2,Env_0754,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,82897758,82783564,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,8-25-D_Env_0715,Env_0715,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,235373372,235046960,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,8-25-D_Env_0717,Env_0717,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,16,1785277860,1754348330,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,8-25-Long,Env_0756,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,2,285438334,285004846,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,8-25-M1,Env_0719,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,93,448136180,440431146,24
KX964606.1,Erinaceus amurensis,Amur hedgehog,8-25-M2,Env_0720,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,151,1643081696,1619753176,0
KX964606.1,Erinaceus amurensis,Amur hedgehog,A101,Env_0101,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,2,152214618,150334192,67
KX964606.1,Erinaceus amurensis,Amur hedgehog,A14,Env_0014,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,224753358,224065452,4
KX964606.1,Erinaceus amurensis,Amur hedgehog,A15,Env_0015,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,125479944,121336160,200
KX964606.1,Erinaceus amurensis,Amur hedgehog,A18,Env_0018,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,312835374,311957902,226
KX964606.1,Erinaceus amurensis,Amur hedgehog,A2,Env_0002,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,232292820,231657242,66
KX964606.1,Erinaceus amurensis,Amur hedgehog,A20,Env_0020,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,150618264,150108468,55
KX964606.1,Erinaceus amurensis,Amur hedgehog,A20,Env_0020,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for viral whole-genome assembly (Env_0020_seq01),West Wine of HSM,0,30658920,30616180,21679162
KX964606.1,Erinaceus amurensis,Amur hedgehog,A33,Env_0033,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,2,181288538,180672146,35
KX964606.1,Erinaceus amurensis,Amur hedgehog,A55,Env_0055,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,251516184,249861634,176
KX964606.1,Erinaceus amurensis,Amur hedgehog,A61,Env_0061,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,449907818,447887988,334
KX964606.1,Erinaceus amurensis,Amur hedgehog,A63,Env_0063,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,231951500,231151638,65
KX964606.1,Erinaceus amurensis,Amur hedgehog,A87,Env_0087,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,8,234662376,230809844,136
KX964606.1,Erinaceus amurensis,Amur hedgehog,A88,Env_0088,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,198903118,198034280,18
KX964606.1,Erinaceus amurensis,Amur hedgehog,A90,Env_0090,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,264471372,263287766,22
KX964606.1,Erinaceus amurensis,Amur hedgehog,A96,Env_0096,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,373174220,371935598,4
